backend,stage,mean_ms,std_ms,mean_s,std_s,n_mols,repeats
Python,1_smiles_parse,37.14963039965369,1.0820280270935674,0.03714963039965369,0.0010820280270935675,512,5
Python,2_mol_to_data,60.13441579980281,1.788909818745242,0.06013441579980281,0.001788909818745242,512,5
Python,3_batch_build,2.2038227998564253,0.5808573370571374,0.0022038227998564253,0.0005808573370571374,512,5
Python,4_feature_enc,51.2339755998255,2.2278959966781313,0.051233975599825496,0.0022278959966781312,512,5
Python,5_msg_pass,3910.831230199801,39.67462468112908,3.9108312301998014,0.03967462468112908,512,5
Rust,1-4_prepare_batch,3.920432799895934,0.10976693126590659,0.003920432799895934,0.00010976693126590659,512,5
Rust,5_msg_pass,326.3886779999666,31.926649900849416,0.3263886779999666,0.03192664990084942,512,5
